ID,Reported_On,Additional_Reporting,Retrieve_from_1,Retrieve_from_2,Retrieve_from_3,Twitter_Reference,Direct_Post_1,Direct_Post_2,Direct_Post_3,Direct_Post_4,Title,Publication_Date,Entry_Date,Primary_Country,Secondary_Country,Primary_Language,Secondary_Language,Main_Narrative,Recoded_Main_Narrative,Recoded_Narrative_Coder,Narrative_Description,ChainMsg_or_Email,Motive,Motive_Description,Source,Source_Description,Distrib_Channel,Misinfo_Type,Key_Words,Summary,Coder,Notes
362,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-salud-detecto-siete/Y2O37JQ5CJAP5L7GASSZ2EMTVM/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-salud-detecto-siete/Y2O37JQ5CJAP5L7GASSZ2EMTVM/story/,,,0,,,,,#NoComaCuento: Es falso que Salud detectó siete focos de transmisión comunitaria en Costa Rica,30-Jun-20,28-Jul-20,Costa Rica,,Spanish,,Other,,,Health authorities detected 7 foci of covid-19 community transmission in Costa Rica,1,Fear,Spread fear about locations and magnitude of viral spread,Individual actor,General public,Whatsapp,False reporting,"Coronavirus, Costa Rica, community transmission, foci","Chain messages shared via Whatsapp spread that Costa Rican health auhorities detected 7 hubs of community transmission of covid-19 in the country, used as false evidence of extended community transmission of the virus",Gabriella,-
363,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-los-termometros/ZDIFPUEIDRBNLIZ7XK3BZDUGOU/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-los-termometros/ZDIFPUEIDRBNLIZ7XK3BZDUGOU/story/,,,0,,,,,#NoComaCuento: Es falso que los termómetros infrarrojos ‘matan neuronas’,3-Jul-20,28-Jul-20,Costa Rica,"Spain, Argentina, Chile, Mexico, Venezuela",Spanish,,Weaponization or design,,,Infrared thermometers kill neurons,1,Fear,Create fear of taking temperature with infrared thermometers,Individual actor,General public,Whatsapp,Conspiracy,"Coronavirus, Infrared thermometer, neurons, kill, brain",A video circulating Whatsapp spread that infrared thermometers kill neurons when used to take your temperature,Gabriella,-
364,https://www.nacion.com/no-coma-cuento/nocomacuento-cadena-de-mensajes-distribuye/2NLBXWRX4RG2LNSAVI2QRZDRZQ/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-cadena-de-mensajes-distribuye/2NLBXWRX4RG2LNSAVI2QRZDRZQ/story/,,,0,,,,,#NoComaCuento: Cadena de mensajes distribuye información falsa sobre distritos en alerta naranja y restricción vehicular,2-Jul-20,28-Jul-20,Costa Rica,,Spanish,,Emergency responses,,,"Falsely lists locations on ""orange alert"" in Costa Rica and spreads incorrect info. about vehicle restrictions in these locations",1,Other,Spread false information about public measures,Individual actor,General public,Whatsapp,False reporting,"Coronavirus, orange alert, vehicle restriction, CNE","A chain of messages shared via Whatsapp spread an incorrect list of the locations in Costa Rica that are on orange alert for Covid-19, and falsely claimed that in certain locations there is a vehicle restriction in place from 5am to 5pm, Monday-Sunday.",Gabriella,-
365,https://www.nacion.com/no-coma-cuento/nocomacuento-audio-de-whatsapp-desinforma-sobre/KEPI5AJXSFCLNLP66GM2UT5G4Q/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-audio-de-whatsapp-desinforma-sobre/KEPI5AJXSFCLNLP66GM2UT5G4Q/story/,,,0,,,,,#NoComaCuento: Audio de WhatsApp desinforma sobre restricción vehicular en Alajuelita y Desamparados,3-Jul-20,28-Jul-20,Costa Rica,,Spanish,,Emergency responses,,,Misinformation about vehicle restrictions in Desamparados and Alajuelita,1,Other,Spread false information about public measures,Individual actor,General public,Whatsapp,False reporting,"Coronavirus, vehicle restriction, Desamparados, Alajuelita","An audio message circulated Whatsapp spreading misinformation that, in the coming days, in the two cantons of Desamparados and Alajuelita there would be several road closures and a prohibition of private car usage",Gabriella,-
366,https://www.nacion.com/no-coma-cuento/nocomacuento-hospital-calderon-guardia-no-esta/XJ7AEFCJ5VB6FFEBVQB2P7IDR4/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-hospital-calderon-guardia-no-esta/XJ7AEFCJ5VB6FFEBVQB2P7IDR4/story/,,,0,,,,,#NoComaCuento: Hospital Calderón Guardia no está en paro por falta de equipo de protección,3-Jul-20,28-Jul-20,Costa Rica,,Spanish,,Other,,,"Workers on strike at Rafael Ángel Calderón Guardia Hospital in San José, Costa Rica, due to lack of PPE",0,Fear,Spread fear about strike at Hospital during a pandemic,Individual actor,General public,"Facebook, Whatsapp",False reporting,"Coronavirus, Hospital Rafael Ángel Calderón Guardia, strike, lack of equipment",False information spread via social media that staff at the Rafael Ángel Calderón Guardia Hospital in Costa Rica were on strike due to a lack of personal protective equipment ,Gabriella,-
367,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-el-gobierno-decreto/N2I2P7ZCZRCLDMZ7P3RNVTVB2E/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-el-gobierno-decreto/N2I2P7ZCZRCLDMZ7P3RNVTVB2E/story/,,,0,,,,,#NoComaCuento: Es falso que el Gobierno decretó ley seca por emergencia del covid-19,6-Jul-20,28-Jul-20,Costa Rica,,Spanish,,Emergency responses,,,Costa Rican Ministry of Health prohibited sale of liquor to contain covid-19 spread,1,Politics,Spread false information about public measures,Individual actor,General public,Whatsapp,False reporting,"Coronavirus, liquor, prohibit, sale, Ministry of Health, dry law","An image spread via Whatsapp claiming that the Costa Rican Ministry of Health passed a law, meant to curb covid-19 spread, prohibiting the sale of alcoholic beverages and threatening any business that violates these new measures with indefinite closure.",Gabriella,-
368,https://www.nacion.com/no-coma-cuento/nocomacuento-besos-y-abrazos-si-incrementan/EDX2TIPSZZABZHUWCSX5HWIBDM/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-besos-y-abrazos-si-incrementan/EDX2TIPSZZABZHUWCSX5HWIBDM/story/,,,0,,,,,#NoComaCuento: Besos y abrazos sí incrementan riesgo de contagio de covid-19,7-Jul-20,28-Jul-20,Costa Rica,,Spanish,,Nature of the virus,,,Giving kisses on the cheek and/or hugs while greeting others does not increase the risk of covid-19 contagion,0,Other,Encourage people to dismiss social distancing guidelines when greeting people by encouraging hugging and kissing,Individual actor,Democracia en Acción,"Instagram, Facebook",False reporting,"Coronavirus, kisses, hugs, Democracia en Acción","Democracia en Acción page spread, via Instagram and Facebook, a post claiming that the risk of covid-19 contagion through hugging and/or kissing another person on the cheek is 0%.",Gabriella,-
369,https://eltoque.com/puede-el-ibuprofeno-empeorar-la-enfermedad-en-personas-con-covid-19-coronavirus/,,https://eltoque.com/puede-el-ibuprofeno-empeorar-la-enfermedad-en-personas-con-covid-19-coronavirus/,,,1,https://twitter.com/olivierveran/status/1238776545398923264,,,,¿PUEDE EL IBUPROFENO EMPEORAR A PERSONAS CON COVID-19?,22-Mar-20,28-Jul-20,Cuba,"Spain, Peru, Colombia, Argentina, US",Spanish,,Nature of the virus,,,The use of Ibuprofen can accentuate symptoms of Covid-19,1,Help,Misuse of unsupported research hypothesis,Political actor,French Health Minister Olivier Véran,"Twitter, Generic Social Media",False reporting,"Coronavirus, Ibuprofen, accentuate symptoms, Lancet","Medical Journal Lancet published a study in which two authors hypothesized that patients who used ibuprofen suffered more covid-19 complications, although insufficient scientific evidence linked ibuprofen to accentuated symptoms. French Ministry of Health later acted on this hypothesis, and the claim that ibuprofen is linked to worsening covid-19 symptoms spread via social media.",Gabriella,-
370,https://eltoque.com/ningun-crucero-con-enfermos-de-covid-19-desembarcara-en-cuba/,,https://eltoque.com/ningun-crucero-con-enfermos-de-covid-19-desembarcara-en-cuba/,,,0,,,,,NINGÚN CRUCERO CON ENFERMOS DE COVID-19 DESEMBARCARÁ EN CUBA,26-Mar-20,28-Jul-20,Cuba,US,Spanish,,Other,,,Two cruise ships with passengers sick with covid-19 would dock in Cuba,0,Fear,Create speculation over introduction of new infected individuals into the country,Media,Diario Las Américas,Uncertain,False reporting,"Coronavirus, cruise, Costa Mágica, Costa Favolosa",Speculation that two cruise ships containing sick passengers would dock in Cuba; the ships actually docked in Miami and transferred 13 sick covid patients to a local hospital.,Gabriella,-
371,https://www.periodismodebarrio.org/2020/04/no-hay-vacunacion-a-domicilio-contra-el-coronavirus-en-cuba/,,https://www.periodismodebarrio.org/2020/04/no-hay-vacunacion-a-domicilio-contra-el-coronavirus-en-cuba/,,,1,,,,,No hay vacunación a domicilio contra el coronavirus en Cuba,6-Apr-20,28-Jul-20,Cuba,,Spanish,,Weaponization or design,,,Fake health personnel are injecting people with covid-19 vaccines that are creating adverse reactions,0,Fear,Sow distrust in medical personnel and create fear over dangerous vaccine scam,Individual actor,General public,"Generic Social Media, Word of Mouth",Conspiracy,"Coronavirus, home vaccination, Cuba, healing drops, curative pills","Panic spread throughout regions of Cuba over false information that individuals posing as health personnel were administering home-vaccinations to children and individuals in different territories, and that certain children who had gotten this ""vaccine"" were subsequently admitted in serious condition. Includes claims about vaccine injections, curative pill delivery, and adminitration of healing drops by fake health personnel claiming that these are defensive or curative measures.",Gabriella,-
372,https://chequeado.com/ultimas-noticias/alberto-fernandez-la-organizacion-mundial-de-la-salud-entre-las-cosas-que-recomienda-es-que-uno-tome-muchas-bebidas-calientes-porque-el-calor-mata-el-virus/,,https://chequeado.com/ultimas-noticias/alberto-fernandez-la-organizacion-mundial-de-la-salud-entre-las-cosas-que-recomienda-es-que-uno-tome-muchas-bebidas-calientes-porque-el-calor-mata-el-virus/,,,0,,,,,Alberto Fernández: “La OMS recomienda que uno tome muchas bebidas calientes porque el calor mata al virus”,12-Mar-20,29-Jul-20,Argentina,,Spanish,,False cures and preventative measures,,,"Alberto Fernandez, president of Argentina, said that the WHO claimed that drinking many hot drinks helps killing the virus",0,Help,Help citizens by recommending preventative measures,Individual actor,"Alberto Fernandez, president of Argentina",Radio Mitre,Fake remedy,"Coronavirus, Alberto Fernandez, WHO, hot drinks","Alberto Fernandez, president of Argentina, claimed on radio that the WHO recommended to drink hot drinks to kill the virus. However, this is false",Luca,-
373,https://colombiacheck.com/chequeos/no-han-bautizado-un-nino-como-yair-coronavirus-mosquera,,https://colombiacheck.com/chequeos/no-han-bautizado-un-nino-como-yair-coronavirus-mosquera,,,1,,,,,No han bautizado a un niño como 'Yair Coronavirus Mosquera',12-Mar-20,29-Jul-20,Colombia,,Spanish,,Other,,,A tweet saying that a kid was given the name of Yair Coronavirus Mosquera,0,Other,Spread the news just for the sake of it or for fun,Individual actor,General public,Twitter,False reporting,"Coronavirus, kid, nickname, Noticias Caracol","A tweet saying that the media outlet Noticias Caracol reported the news that a kid was given the name of Yair Coronavirus Mosquera. However, the outlet never reported the news",Luca,-
374,https://lasillavacia.com/detector-no-aun-no-se-sabe-si-jair-bolsonaro-tiene-coronavirus-75819,,https://lasillavacia.com/detector-no-aun-no-se-sabe-si-jair-bolsonaro-tiene-coronavirus-75819,,,1,https://twitter.com/Nexofin/status/1238148029477257216,,,,"Detector: No, aún no se sabe si Jair Bolsonaro tiene coronavirus",12-Mar-20,29-Jul-20,Brazil,,Spanish,,COVID-19 status of individuals,,,A tweet saying that Bolsonaro was found positive to the virus,0,Other,Spread the news by mistake,Media,Nexofin,Twitter,False reporting,"Coronavirus, Bolsonaro, positive, tested","A tweet by the media outlet Nexofin saying that Bolsonaro tested positive to the virus. However, he was still waiting for the results and thus the news was false",Luca,-
375,https://ojo-publico.com/1666/audio-que-alerta-en-redes-de-cien-ninos-con-coronavirus-es-falso,,https://ojo-publico.com/1666/audio-que-alerta-en-redes-de-cien-ninos-con-coronavirus-es-falso,,,0,,,,,"""Hay 100 casos de niños con coronavirus [en el Hospital del Niño de Breña]""",14-Mar-20,29-Jul-20,Peru,,Spanish,,COVID-19 status of individuals,,,Audio saying there are 100 children with covid-19 at Children's Hospital in Breña,0,Other,Spread of misinformation due to speculation,Individual actor,General public,Generic Social Media,False reporting,"Coronavirus, Children's Hospital, Breña, 100 cases, children",An audio message circulated social media in which an anonymous adult woman claimed that 100 children with covid-19 were evacuated from the Breña market and were now at the Children's Hospital in Breña.,Gabriella,-
376,https://vozdeguanacaste.com/coronavirus-sala-de-emergencias-de-hospital-de-liberia-funciona-con-normalidad/,,https://vozdeguanacaste.com/coronavirus-sala-de-emergencias-de-hospital-de-liberia-funciona-con-normalidad/,,,0,,,,,Coronavirus: Sala de emergencias de Hospital de Liberia funciona con normalidad,12-Mar-20,30-Jul-20,Costa Rica,,Spanish,English,Emergency responses,,,"The Hospital in Liberia, Costa Rica, closed its emergency room for a possible covid-19 case",0,Fear,Spread false info. about a confirmed case and emergency room closure in local Hospital,Media,"""Calles Guanacaste"" Facebook page",Generic Social Media,False reporting,"Coronavirus, Hospital, Liberia, Costa Rica, emergency room, closed","Facebook page ""Calles Guanacaste"" published erroneous story that the Liberia Hospital in Costa Rica closed its emergency room for a confirmed case of Covid-19",Gabriella,-
377,https://www.nacion.com/no-coma-cuento/nocomacuento-masxmenos-de-novacentro-no-tiene/D37KDVRVUZEKRAWXYK3JQTPAXY/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-masxmenos-de-novacentro-no-tiene/D37KDVRVUZEKRAWXYK3JQTPAXY/story/,,,0,,,,,#NoComaCuento: Masxmenos de Novacentro no tiene empleados enfermos de nuevo coronavirus ni fue clausurado,23-Mar-20,30-Jul-20,Costa Rica,,Spanish,,COVID-19 status of individuals,,,Mas X Menos Supermarket closed because employees tested positive for covid-19,1,Other,Convince civilians that popular market is closed,Individual actor,General public,Whatsapp,False reporting,"Coronavirus, Novacentro, Goicoechea, Mas X Menos supermarket, closed","An audio message spread via Whatsapp, sharing that the Public Force and Ministry of Health closed Novacentro's Mas X Menos Supermarket because two associates of a store tested positive for covid-19",Gabriella,-
378,https://www.nacion.com/no-coma-cuento/nocomacuento-cruz-roja-y-walmart-tampoco-estan/QIEXSAQQKND2ZEH6MWGEF3VBA4/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-cruz-roja-y-walmart-tampoco-estan/QIEXSAQQKND2ZEH6MWGEF3VBA4/story/,,,0,,,,,#NoComaCuento: Ni la Cruz Roja ni Walmart están entregando comida o dinero por covid-19,24-Mar-20,30-Jul-20,Costa Rica,,Spanish,,Origin of the virus,,,Walmart and the Red Cross are delivering food and/or money to Costa Rican families during pandemic,1,Profit,Phishing scam to acquire individual information and infect computers with malware,Individual actor,General public,Whatsapp; Generic Social Media,False reporting,"Coronavirus, Red Cross, Walmart, money, food, giving, data theft",Messages circulated Whatsapp and other social media platforms claiming Walmart and the Red Cross were giving money or food to Costa Rican families during the pandemic,Gabriella,-
379,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-cuerpos-de-muertos-por/OLSNDSIWOBFSNIBRM4C6AAF2U4/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-cuerpos-de-muertos-por/OLSNDSIWOBFSNIBRM4C6AAF2U4/story/,,,0,,,,,#NoComaCuento: Es falso que cuerpos de muertos por covid-19 no se le entregan a los familiares,24-Mar-20,30-Jul-20,Costa Rica,,Spanish,,Other,,,The bodies of dead covid-19 patients are not delivered to relatives,0,Other,Uninformed,Individual actor,General public,Whatsapp; Facebook,False reporting,"Coronavirus, bodies, released, relatives","False claim spread around Whatsapp, FB, and other social media that the bodies of dead covid-19 patients are not delivered to relatives. Claims relatives will only be informed that their loved one is dead and that the State would consider eliminating the body.",Gabriella,-
380,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-un-paciente-con/FAZXMLTW2VHFXF3CGE3O6ZNUKQ/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-un-paciente-con/FAZXMLTW2VHFXF3CGE3O6ZNUKQ/story/,,,0,,,,,#NoComaCuento: Es falso que un taxista con coronavirus se escapó del Hospital de Heredia y ahora maneje su vehículo,25-Mar-20,30-Jul-20,Costa Rica,,Spanish,,COVID-19 status of individuals,,,A taxi driver with covid-19 escaped from hospital in San José,1,Fear,Spread fear that a sick patient escaped from a hospital,Individual actor,General public,Whatsapp; Generic Social Media,False reporting,"Coronavirus, taxi driver, escape, San Vicente de Paúl hospital, San José ","Messages spread via Whatsapp that a taxi driver allegedly ran away from a hospital after being diagnosed witih covid-19 in San José, Costa Rica",Gabriella,-
381,https://www.nacion.com/no-coma-cuento/nocomacuento-la-municipalidad-de-san-jose-no/3NP6YYMPTFGRNK2JPUEJRY43ME/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-la-municipalidad-de-san-jose-no/3NP6YYMPTFGRNK2JPUEJRY43ME/story/,,,0,,,,,#NoComaCuento: La Municipalidad de San José no está construyendo una fosa común para muertes relacionadas con covid-19,25-Mar-20,30-Jul-20,Costa Rica,,Spanish,,Emergency responses,,,The Municipality of San José is building a mass grave for those who die of covid-19,0,Fear,Generating panic among Costa Rican citizens about severity of crisis,Individual actor,NotiGoico Le Informa Facebook page,Whatsapp; Facebook,False reporting,"Coronavirus, mass grave, Municipality of San José","Facebook page ""NotiGoico Le Informa"" published false info. that the Municipality of San José was building a mass grave in Calvo Cemetery for deaths related to covid-19",Gabriella,-
382,https://www.nacion.com/no-coma-cuento/nocomacuento-ministerio-de-salud-no-brinda/RD27WI3J7ZGXTFMYXCD7RYRC6I/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-ministerio-de-salud-no-brinda/RD27WI3J7ZGXTFMYXCD7RYRC6I/story/,,,0,,,,,#NoComaCuento: Ministerio de Salud no brinda ubicación exacta ni identidades de pacientes con covid-19,26-Mar-20,30-Jul-20,Costa Rica,,Spanish,,Emergency responses,,,"Ministry of Health is publishing data on patients confirmed to have covid-19, such as home addresses and identities",1,Fear,Generate fear over publishing of personal data if sick with covid-19,Individual actor,General public,Whatsapp,False reporting,"Coronavirus, data on patients, publish, address, identity, Ministry of Health","Audio messages and publications circulated Whatsapp & other platforms, spreading that the Ministry of Health was publishing personal data on patients confirmed to have covid-19",Gabriella,-
383,https://www.nacion.com/no-coma-cuento/nocomacuento-ministro-de-salud-daniel-salas-no/TKWB6B4UT5GDJEGWPALEIMSIFM/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-ministro-de-salud-daniel-salas-no/TKWB6B4UT5GDJEGWPALEIMSIFM/story/,,,0,,,,,"#NoComaCuento: Ministro de Salud, Daniel Salas, no presentó renuncia por pandemia de covid-19",30-Mar-20,30-Jul-20,Costa Rica,,Spanish,,COVID-19 status of individuals,,,"Costa Rican Health Minister, Daniel Salas, announced resignation amid pandemic",1,Politics,Spread false info. about resignation of a political figure,Individual actor,General public,Whatsapp; Facebook,False reporting,"Coronavirus, Daniel Salas, resignation, Health Minister",A chain of Whatsapp messages falsely spread that Costa Rican Health Minister Daniel Salas announced his resignation amid covid-19 pandemic.,Gabriella,-
384,https://www.nacion.com/no-coma-cuento/nocomacuento-costa-rica-no-se-encuentra-en-la/BB53CRQ5DNETVEC4C25H7RUFEA/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-costa-rica-no-se-encuentra-en-la/BB53CRQ5DNETVEC4C25H7RUFEA/story/,,,0,,,,,#NoComaCuento: Costa Rica no se encuentra en la ‘etapa máxima de infección’ del covid-19,30-Mar-20,31-Jul-20,Costa Rica,,Spanish,,Other,,,"Costa Rica has reached its ""maximum stage of infection"" of covid-19",0,Fear,Stoke fear over severity of the virus,Individual actor,General public,Whatsapp; Facebook,False reporting,"Coronavirus, maximum infection stage, peak, virus transmission","Several messages spread via Whatsapp and Facebook claiming that Costa Rica would experience its peak of covid-19 cases between March 23 and April 3, comparing the country's situation to that of Italy in its first weeks of covid-19 case reporting. Health authorities clarified this is erroneous",Gabriella,-
385,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-este-miercoles-entra-a/FZREDCRBWJD77K6MGYNFUZC7OQ/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-este-miercoles-entra-a/FZREDCRBWJD77K6MGYNFUZC7OQ/story/,,,0,,,,,#NoComaCuento: Es falso que este miércoles entra a regir un toque de queda por 14 días en Costa Rica,31-Mar-20,31-Jul-20,Costa Rica,,Spanish,,Emergency responses,,,A 14 day curfew will begin on April 1st,1,Politics,Spread false info. about government measures,Individual actor,General public,Whatsapp,False reporting,"Coronavirus, curfew, April 1, Costa Rica","An audio message spread via Whatsapp claiming that a 14 day curfew would be imposed in Costa Rica beginning on Wednesday, April 1st.",Gabriella,-
386,https://www.nacion.com/no-coma-cuento/nocomacuento-no-habra-un-apagon-mundial-del/N3F2JFRYO5CDPMBMXKEJBC4T7M/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-no-habra-un-apagon-mundial-del/N3F2JFRYO5CDPMBMXKEJBC4T7M/story/,,,0,,,,,#NoComaCuento: No habrá un ‘apagón’ mundial del Internet durante Semana Santa,8-Apr-20,31-Jul-20,Costa Rica,,Spanish,,Other,,,"There will be a global Internet ""blackout"" during Easter week, during which mass arrests will be made",0,Fear,"Create fears about massive communications ""blackout"" and mass arrests",Individual actor,General public,Whatsapp; Facebook,Conspiracy,"Coronavirus, global blackout, Internet, mass arrests, Easter","An image shared via Whatsapp and Facebook spread that a global ""blackout"" of Internet networks would occur for 3 days leading up to Good Friday, and that during this worldwide ""blackout"" mass arrests would be made.",Gabriella,-
387,https://www.nacion.com/no-coma-cuento/nocomacuento-auto-mercado-no-esta-regalando/2IWLBN4DFFD4TCIO4NPECTZN7A/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-auto-mercado-no-esta-regalando/2IWLBN4DFFD4TCIO4NPECTZN7A/story/,,,0,,,,,"#NoComaCuento: Auto Mercado no está regalando cupones de $500, ni Papa John’s pizzas por pandemia de covid-19",8-Apr-20,31-Jul-20,Costa Rica,,Spanish,,Other,,,Auto Mercado is giving away $500 coupons and Papa John's is giving away 2 large pizzas to each family during the pandemic,1,Profit,Phishing scam,Individual actor,General public,Whatsapp; Facebook,False reporting,"Coronavirus, Papa Johns, Auto Mercado, $500 coupon, pizza","Several mesages spread via Whatsapp and Facebook claimed that Auto Mercado, supermarket chain in Costa Rica, was giving away $500 coupons and that Papa John's was giving away 2 large pizzas to each family during the pandemic.",Gabriella,-
388,https://vozdeguanacaste.com/en/inciensa-certification-circulating-on-social-media-speaks-of-number-of-tests-and-not-of-positive-cases-of-covid-19/,,https://vozdeguanacaste.com/en/inciensa-certification-circulating-on-social-media-speaks-of-number-of-tests-and-not-of-positive-cases-of-covid-19/,,,0,,,,,Certificación de Inciensa que circula en redes habla de cantidad de pruebas y no de casos positivos de COVID-19,14-Apr-20,31-Jul-20,Costa Rica,,Spanish,English,Other,,,Certification from Inciensa claims there are 855 positive cases of Covid-19 in Costa Rica as of April 13th,0,Other,Uncertain,Individual actor,General public,Whatsapp; Facebook,False reporting,"Coronavirus, Inciensa, 855 positive cases, tests","A Facebook page published erroneous information that Inciensa, a Costa Rican Institute for Research, claimed that there were 855 positive cases of Covid-19 in the counry as of April 13th. In actuality, the document released by Inciensa showed the laboratory had processed 855 tests that had tested positive, but this did not equate to the number of people tested due to repeat testing and other variables.",Gabriella,-
389,https://piaui.folha.uol.com.br/lupa/2020/04/08/verificamos-latam-baile-funk-coronavirus/,,https://piaui.folha.uol.com.br/lupa/2020/04/08/verificamos-latam-baile-funk-coronavirus/,,,0,,,,,#Verificamos: Es antigua la foto de baile funk que habría incumplido la cuarentena de la Covid-19,23-Mar-20,1-Aug-20,Brazil,,Portuguese,,Other,,,Funk concert during the lockdown,0,Fear,Spread fear of contagion,Individual actor,General public,Facebook,False reporting,"Coronavirus, funk, dance, concert, Brazil, lockdown",Old picture circulated claiming to show a funk concert/dance in Brazil during the lockdown.,Nicola,-
390,https://politica.estadao.com.br/blogs/estadao-verifica/ainda-nao-existe-cura-para-coronavirus-auto-hemoterapia-nao-tem-comprovacao-e-pode-ser-perigosa/#grupo_colaborativo_que_reune_dezenas_de_fact_checkers_da_America_Latina_no_combate_a_desinformacao_relacionada_ao_novo_coronavirus_Para_facilitar_a_circulacao_de_nosso_conteudo_nos_paises_vizinhos_publicaremos_abaixo_uma_versao_em_espanhol_do_texto_acima,,,,,0,,,,,Ainda não existe cura para coronavírus; auto-hemoterapia não tem comprovação e pode ser perigosa,23-Mar-20,1-Aug-20,Brazil,,Portuguese,,False cures and preventative measures,,,Autohemotherapy cures coronavirus,0,False Hope,Reference to new cure/preventative measure,Individual actor,General public,Facebook,Fake remedy,"Coronavirus, autohemotherapy, cure, prevent, Brazil",False claim circulated that autohemotherapy (injecting one's blood in one's muscles) is an effective cure/preventative measure against coronavirus.,Nicola,-
391,https://www.nacion.com/no-coma-cuento/nocomacuento-imagen-divulga-informacion-falsa/VYXDRQZ6XVH53CQFOEMUV7VHB4/story/,,https://www.nacion.com/no-coma-cuento/nocomacuento-imagen-divulga-informacion-falsa/VYXDRQZ6XVH53CQFOEMUV7VHB4/story/,,,0,,,,,#NoComaCuento: Imagen divulga información falsa sobre fechas de depósitos del bono Proteger,8-Jul-20,2-Aug-20,Costa Rica,,Spanish,,Emergency responses,,,Protect bonus deposits will be made based on ID numbers of their certificates,1,Other,Mistaken interpretation of procedure of deposits,Individual actor,General public,Whatsapp,False reporting,"Coronavirus, Protect bonus, ID number, dates","An image spread via Whatsapp claiming that the time at which recipients of the Proteger bonus in Costa Rica would receive aid depended on the ID number assigned to them. In actuality, the bonus is received based on the date that each beneficiary's aid was deposited for the first time.",Gabriella,-
392,https://lasillavacia.com/detector-ni-primer-ministro-italia-dijo-perdio-batalla-contra-covid-19-ni-persona,,,,,0,https://www.facebook.com/photo.php?fbid=2640222766075931,http://remediosesvida.xyz/primer-ministro-de-italia-con-lagrimas-en-sus-ojos-le-dice-a-todo-el-mundo-hemos-perdido-la-batalla-contra-el-coronavirus/,,,Detector: Ni el primer ministro de Italia dijo que perdió la batalla contra el Covid-19 ni es la persona que aparece en ésta foto,24-Mar-20,2-Aug-20,Colombia,,Spanish,,Other,,,Italian PM said the country has lost the battle against coronavirus,0,Fear,Spread fear of the pandemic,Individual actor,"Facebook account Giovanny Higuera, website Remedios Natural Hosting","Facebook, website",False reporting,"Coronavirus, Italian, Prime Minister, Giuseppe Conte, lost, battle, Bolsonaro",Picture of Bolsonaro circulated in Colombia claiming it was Italian PM Giuseppe Conte who had said that Italy has lost its battle against coronavirus.,Nicola,-
393,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-la-prueba-de-covid-1/URXOPGK7KBEHXI6EN66MGUJLGQ/story/,,https://www.bbc.com/mundo/noticias-53453715,https://factual.afp.com/el-test-para-detectar-el-covid-19-no-afecta-la-barrera-de-sangre-del-cerebro-segun-expertos,,0,,,,,#NoComaCuento: Es falso que la prueba de covid-19 puede causar infección en el cerebro y la muerte,22-Jul-20,3-Aug-20,Costa Rica,,Spanish,"English, Portuguese",Other,,,"Text claiming that covid-19 tests can cause infections, inflammation, and death",1,Fear,Spread fear over covid-19 testing,Individual actor,General public,Whatsapp; Facebook,False reporting,"Coronavrus, swab, blood-brain barrier, infection, inflammation, death","Text circulated social media claiming that covid-19 swabs took samples from the blood-brain barrier, and that the tests could introduce bacteria and toxins to the brain through contact with the blood-brain barrier, leading to possible inflamation of the brain, infections, and death.",Gabriella,-
394,https://boliviaverifica.bo/hay-un-casos-sospechoso-de-covid-19-en-colcapirhua/,,https://boliviaverifica.bo/hay-un-casos-sospechoso-de-covid-19-en-colcapirhua/,,,0,,,,,No hay un casos sospechoso de Covid-19 en Colcapirhua,24-Mar-20,12-Aug-20,"Bolivia, Plurinational State of",,Spanish,,COVID-19 status of individuals,,,"Suspect case in Colcapirhua, Bolivia",1,Fear,Spread fear of contagion,Individual actor,General public,WhatsApp,False reporting,"Coronavirus, suspect, case, Bolivia, Colcapirhua, hospital",Fake chain message circulated in Bolivia claiming that a suspect patient was hospitalized in Colcapirhua.,Nicola,-
